Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463243,1514.923094,1515.737659,1429.078177,1316.183629,1288.188519,1350.30567,1445.503237,1468.669291,1130.117844,1229.001247,1490.92709,1658.030785,2068.123979,2874.288483,3771.278957,5291.575305,6771.414797,8458.017154,7165.223175,9070.488253,11634.0012,12386.69927,13890.63096,12807.26069,10510.77189,7714.841844,9247.581331,9812.626371,9812.595808,9055.745009
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,97.44550102,94.65129268,100.3944951,103.778721,108.2936884,104.7116739,118.2079104,120.9875906,128.397262,133.6653459,141.8804934,151.8299586,173.4947318,199.1142353,227.1059675,240.0831927,246.4868614,307.016432,348.8064444,394.6373811,442.5428212,401.6961835,362.6218506,324.3965017,323.3733809,308.6487027,351.0294899,372.7798687,377.1553527,361.1546923,361.3282651,332.4188107,324.1373782,220.0697184,265.2323057,325.7789291,421.3391971,445.8772551,465.909801,414.6793098,397.4826588,395.3294716,389.5426302,429.787819,451.6687666,511.6163943,685.9544229,825.666555,902.0699578,905.1316534,951.68778,971.6330365,1136.869893,1210.385435,1315.802225,1336.883265,1410.532025,1572.345734,1708.001428,1816.547124,1838.209968
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.1728912,575.6439745,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.0492288,279.6195693,308.4096116,321.7270332,380.5064324,433.2349766,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.139779,1374.031136,1173.611356
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,109.4811702,117.8234502,123.6459254,134.3042796,138.8429755,144.0117785,157.1901393,142.2652037,102.6789615,135.8487853,69.23329893,94.3585945,78.11203511,,,,,,,,,,,,,,,,,,,254.1166348,270.5429401,322.9315754,319.2863136,304.7647688,268.9903722,295.9031784,300.613679,321.1502236,338.9874773,362.3354822,408.5136388,474.1111921,539.7503289,631.5252576,745.609127,738.0547312,785.5026671,882.275614,950.880346,1013.420536,1093.495976,1162.904995,1269.591499,1385.260066,1512.126989,1643.121389,1512.727753
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,279.5213239,293.9385613,358.8162377,592.0806924,1576.124975,999.4160647,735.1242355,682.6769224,784.7191836,728.9361104,652.9201724,688.3379652,666.3502247,612.897464,657.3617116,502.0417322,489.8259877,499.802782,621.9999015,580.3853498,549.9010785,644.7808349,638.4896458,619.7200492,715.1950992,724.9218715,842.9911892,842.2392327,801.0843947,832.0247088,796.8032036,735.0691064,826.9168653,1015.667006,1131.152504,1214.635603,1168.473302,1374.395199,1428.134977,1312.025001,1516.76766,1734.902397,1788.690394,1715.813041,1642.822669,1542.616968,1584.737028,1640.57196,1698.329587,1655.050693,1670.824691
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,241.5391631,243.8321218,246.1011784,253.9774464,268.7180512,276.2489041,299.2508569,353.3033311,314.6619539,348.1297634,363.2069165,441.1145778,517.7320528,546.1362039,711.0431909,753.6322943,681.8215291,1012.568184,1131.119908,1354.154947,1584.668393,1882.756998,2013.016222,2045.202676,2336.6914,2650.986469,3150.634904,3600.013356,4250.057652,4770.741897,5396.40485,5461.497752,5950.628813,6411.014695,7092.105802,7450.274145,7862.696469,8741.659658,8866.566371,9320.881307,9565.949909,10283.0328,10650.84515,10270.60416,10942.72823,11679.40971,13614.41512,14429.55024,15592.87088,15388.44344,15510.19915,16539.76901,16046.48694,16685.94759,18051.17903,18028.97343,18810.55938,19158.7448,19276.52127,19773.46237,17435.92743
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.2493033,93.82864905,106.1485057,146.3143419,123.6034948,108.7221312,133.4748485,161.159931,198.431298,243.4224129,279.3049689,301.1765677,324.1962768,406.8988301,563.3559578,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.42946,1883.451279,1992.528225,2198.934472,2413.263925,2482.399956,2834.903848,3554.595206,4748.629608,5817.029181,6610.036508,7636.982429,8126.67039,8884.928319,10385.33617,12564.77813,13403.04959,12398.48003,8281.699982,10672.41793,12256.99357,11561.24837,13165.06574,14672.85747,16496.12009,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33422.94421,31846.21823,31489.1227
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,4443.452338,4571.155742,4230.847778,4207.731536,4019.803916,3860.579007,4858.728915,5224.917155,5971.798916,13521.66733,11768.4683,12093.26837,12253.86654,12663.48935,19093.01649,20924.21201,17408.51822,14312.45856,13233.83966,13132.76511,12356.87866,9771.141271,11535.17454,10169.04084,11617.10646,8794.606046,5419.588163,,,,16932.08504,19358.37054,17748.84942,14166.16413,15435.13113,18440.37852,16587.24865,17846.37616,22148.37815,27011.654,35591.03713,42781.56475,45782.14857,55494.9301,37561.72593,38577.49828,48631.7834,51979.12069,49388.05338,44062.34091,29869.55275,27653.15762,29759.46744,33399.06048,32373.25111,
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,1895.762819,1902.18931,1827.860735,1861.542702,1839.722432,1895.54461,2099.824496,2249.228923,2596.773556,3161.359718,2894.980865,3289.77137,3700.704185,3850.674178,4104.235934,4424.814309,4387.231084,3866.596249,4229.831816,4071.347834,3575.739699,3590.960577,4076.412665,4888.421211,5666.300646,6640.291612,7682.708149,7122.83701,8773.191675,9878.568369,9843.211318,9963.788466,10096.42015,8515.465152,8202.393383,9054.988537,8705.66979,8526.199723,6993.817424
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,489.9577437,641.7401976,468.3042981,278.393228,148.9650659,172.523209,203.2560175,234.7643383,250.6044968,287.3948429,325.9416118,363.8800524,378.4286058,345.9218442,248.8390915,277.810213,325.1869371,326.9417867,320.0614597,362.8214135,417.9291685,475.6107962,590.6326063,710.3445761,900.3221829,948.6542409,1140.598657,1378.362016,1581.39614,1825.665672,1998.333108,2134.713062,2308.799808,2423.847598,2542.489769,2544.95255,2630.203774
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.239313,996.9046381,1012.648216,1605.371904,1899.65101,2446.527693,2820.486187,3321.297267,3791.607617,4305.641769,4669.585388,4640.384413,4491.641934,4422.389292,4579.459593,4576.387617,4630.790585,4575.107459,4626.853003,5207.792723,6111.327281,7354.953605,7761.641489,7675.30894,7952.151239,7933.233249,7687.930519,7644.545147,7626.300196,7792.59886,8012.539237,7583.699146,4891.00147
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8338642,306.7102516,306.4739396,243.0895775,286.0647253,294.8932201,336.1156743,396.6017613,478.3995401,470.9481214,513.4455667,596.8966353,657.9357791,721.9295456,721.1822986,710.3840166,714.6233922,698.7023587,677.3223191,621.8929536,583.2717273
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514.318567,7040.776294,7284.917153,6447.143282,5892.622467,5161.685428,5536.866066,5998.160438,5243.596535,6819.039576,7142.771786,6266.489821,3703.042952,4673.145576,5800.588826,8163.00937,9336.353498,11300.19323,14382.59529,10275.26154,12064.77291,5554.180053,13025.27932,10363.80425,6466.908237,4337.919139,4035.196802,5756.699325,7877.12461,7685.948132,3699.228621
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1445.924317,1628.035705,1515.314318,1607.533895,2023.246778,2253.096688,2646.985551,2869.727936,3221.481282,3584.044619,4199.636497,4383.566572,4755.104291,4775.489985,4919.380367,5194.782925,5300.354676,5340.086973,5733.826989,5947.891784,5950.047485,5642.748904,5646.456535,6150.921369,6591.645501,6949.204173,7669.21347,7969.797993,8456.694632,8137.750991,8540.07098,8983.743733,9086.387955,9378.985047,9843.308534,10093.61802,10361.58388,11047.44499,11357.82657,11611.09784,9276.117829
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,1969.874231,1950.746596,1881.383031,1909.09837,1890.816937,1959.798659,2168.946398,2323.408685,2669.251529,3224.380298,2994.325794,3383.399559,3801.379634,3986.603661,4243.831249,4578.767261,4549.050245,4042.987953,4400.795823,4244.81803,3757.260576,3787.273901,4309.235193,5145.814246,5957.981915,6935.858748,7966.56108,7402.54097,9075.903791,10204.24345,10198.38858,10339.94815,10433.17121,8888.231171,8600.757385,9461.211347,9158.440964,8951.811517,7417.252167
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,265.9114061,270.0867786,258.4152667,243.200337,244.7724722,256.1625403,274.0171611,297.8279088,302.7571884,300.1011127,307.6272449,302.3053113,272.9507146,270.179137,242.8060602,272.13466,291.6445436,299.892744,299.5137187,298.4607421,326.8437625,307.7869054,330.1872048,360.4763093,402.3233119,461.4052956,526.9725585,623.5391389,747.220291,742.1112231,826.4997561,906.4127026,932.5788117,997.6942912,1052.687815,1011.525345,986.9248236,1053.963522,1065.291106,1094.8944,1068.79814
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,349.6204688,341.253691,361.4351922,377.9224512,363.847592,345.7441456,353.8903207,345.1623411,302.292935,298.8722233,242.63157,265.8613386,273.1580552,283.6319296,276.7790254,270.9475165,324.8814922,295.0154087,309.6293132,332.5916608,373.998511,425.3783356,484.7757999,575.35693,679.5375025,680.7342243,745.925573,773.3160191,777.7348732,828.5573585,874.3229915,851.3552364,785.6338741,790.858529,795.9531592,820.8961823,821.8629308
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4236.33302,4827.126337,5637.919093,7355.080307,8439.578876,10513.20529,11385.6967,12412.42797,17499.12595,19761.24848,20660.0176,19507.36553,19677.01849,19560.81037,18596.17269,19390.12664,28287.06328,37824.44216,41292.25772,39368.72709,49373.61027,50886.37531,55197.54701,55794.32733,64051.23221,78631.69911,79863.27908,72208.93467,76757.30022,81307.06837,74853.93873,74287.41337,79345.75247,89859.86537,100289.243,105399.2605,114374.2465,130655.637,143264.0594,126096.6104,141192.5347,158130.4575,149010.2249,173030.2083,178864.8519,167313.2663,165642.3863,171253.9643,180366.7152,,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,138.536654,117.0719883,120.714348,152.8526755,153.8987913,159.5059914,150.8966192,160.9131876,183.9275304,185.8597435,196.4228877,216.9950075,264.7463142,275.6277195,256.2868068,287.5616366,188.0584813,227.5097653,267.6685772,289.1308598,307.6382435,328.6506383,378.936857,369.581896,390.3507114,401.4770959,413.4550704,408.4508669,463.6187388,513.2584475,547.0545344,576.7798839,647.5791564,714.2332315,756.6569905,817.0644817,850.8116039,838.8834628,869.696285,832.8035723,867.4914868,982.195697,1065.784437,1248.698185,1435.816813,1630.388906,2037.322103,2090.401826,2799.648738,3200.861132,3350.521876,3610.289363,3819.25353,3843.780672,3886.291502,4076.747003,4058.803511,3851.56099,3682.038425
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,92.62777351,100.715395,110.8407685,117.0583635,105.1026016,109.7017345,115.3523417,125.3263208,135.7499736,139.710851,148.5941175,178.623907,232.6217376,252.3149711,274.1715376,308.0470692,331.7267615,372.2535913,441.1301839,517.8179213,519.986302,501.5089058,483.2794585,502.5527656,521.7720249,498.9352899,496.8112774,485.3870992,510.8370464,470.3429626,488.2955413,482.1794685,509.5381634,566.972738,618.7428038,620.8641357,558.8140589,592.9282015,612.6646325,615.6781649,648.5027178,732.6005767,835.0621169,955.2579703,1115.995981,1350.95694,1503.931528,1504.962194,1801.825852,2020.207967,2087.322877,2093.378612,2145.495731,2074.977957,2134.936109,2266.935303,2264.39294,2352.783694,2200.401758
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,137.5538048,147.7659714,162.7513355,175.591062,174.9096176,177.765462,181.9862577,197.4256522,212.625433,222.3143134,246.9916017,304.3681907,378.42762,408.3041682,426.5961479,467.695865,492.9046412,581.8610409,683.1956392,757.0141517,725.2579026,725.4725458,713.3778031,737.4902588,749.3647015,752.2378126,792.4192688,801.5499947,895.2064244,893.4852463,871.8289297,913.4027639,973.120945,1073.813077,1152.707025,1202.738651,1150.901197,1110.294944,1197.567458,1192.064316,1199.578557,1329.528342,1559.466988,1834.838489,2152.706926,2632.85285,3118.882541,3007.070668,3599.195315,4190.19908,4413.675302,4617.698319,4730.574358,4435.358223,4406.185159,4779.975791,5006.095615,5075.833988,4819.438606
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,41.30036454,41.85674859,48.16203156,53.08783393,57.47005138,59.50177373,60.20278873,61.58381798,62.46399613,65.57904294,66.80592968,72.65886604,75.12364839,109.876874,133.4173662,128.8431755,123.7134401,157.3488151,210.6837023,222.7291009,321.9987319,315.1295639,246.4011487,266.1885605,223.6435731,176.0181377,204.1784867,252.3027525,288.4066208,297.2612441,350.0587845,404.1982497,466.2747021,458.5533069,471.8420449,527.6998379,489.1310607,507.0978889,464.804531,451.9269342,436.4881373,405.6057121,382.1896086,573.6517781,753.3759044,842.812631,904.6061298,846.5423208,889.1342855,874.7298605,1119.843641,1287.269536,1229.636232,1166.911756,1194.575627,1146.064688,1018.931093,1102.94441,1192.48432,1113.37214,861.0145481
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,747.9431773,784.2727903,794.5361535,841.8239022,886.2742949,921.7886422,1000.650151,1044.789691,1100.933369,1197.614868,1108.979683,1138.557794,1282.416075,1550.143799,1693.519543,1757.505209,1676.089409,1522.870373,1662.119598,1705.163602,1793.104822,2026.338046,2420.140713,2905.71507,3487.678209,4368.649054,5401.953424,5191.681054,6189.740881,7508.409149,7983.938847,8553.671946,8819.293767,8219.917354,8190.668154,9034.761906,9849.980323,9989.873379,9758.448234
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.6318456,674.0833204,819.7192863,917.1457945,901.6544853,953.8017326,1021.157981,1199.239521,1592.765818,1940.271748,2276.275739,2672.728861,3557.521008,4332.452812,3423.410731,3472.736045,4168.366038,4162.726055,4554.745954,4797.543023,14263.96458,15008.31324,16885.40739,19176.17652,19555.21107,19997.59253
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,110.3041238,113.3967858,140.807669,191.1187428,230.1189526,223.2969562,243.5620726,269.1071383,334.5174014,390.1965414,424.2516223,355.100935,323.1131484,317.5517919,311.2102646,320.3178046,465.7885327,575.9774474,647.2351043,683.1046717,858.8218395,917.3763184,1015.558475,1028.20935,1127.514331,1309.669518,1303.197285,1166.134084,1179.562101,51671.85031,48857.30234,48221.14409,53182.9425,65590.39658,75855.58783,80319.6435,89814.89762,106153.2694,114760.7061,103607.7888,105067.7183,115913.1928,106742.9078,113657.436,118981.9066,101417.2743,104349.227,107627.151,116654.2611,114685.1684,115873.6026
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094.398641,3456.252198,3814.352366,4226.979018,4479.209969,4777.571466,5084.096071,5878.971649,7306.628397,9054.965449,10778.25433,13801.64711,20050.86031,23365.17759,17486.1854,16197.29315,19771.03512,19815.40701,21514.9343,15734.46544,13780.14598,14325.51757,15682.22145,17858.27998,17794.47862,17619.95239
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4549.016837,4342.342034,4796.93299,4804.682041,5183.06018,6352.522656,7135.115518,8130.402595,9442.486665,10647.57154,13564.12522,15304.28709,16704.89883,18277.0425,18244.35896,18107.65985,16595.29338,15649.65887,15835.99101,15665.29797,16424.93211,17921.10457,22568.31017,25183.13268,30121.56043,36550.50516,40810.82804,41010.06826,52473.19099,66891.28197,76572.15179,89260.7571,93022.87514,74839.33204,73569.43369,81044.88998,87554.71386,86117.65543,
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,164.8008324,158.9235801,181.1826409,196.5312779,201.261983,206.449018,196.3144515,202.8572717,212.7508556,232.1259133,246.0156622,265.2076642,302.5644904,364.6361067,439.0123592,502.756524,524.1791237,590.2322509,690.1708003,809.627607,1078.83991,861.7979584,836.4350626,750.0216074,668.385423,660.9467358,840.0116864,920.5913726,1066.330652,1071.177518,1206.011886,1266.848894,1299.421278,1199.319104,1326.941452,1432.309836,1561.129611,1396.769667,1472.385983,1447.969193,1334.943464,1339.294077,1416.488396,1725.457466,1952.902534,2018.025547,2196.011276,2499.259938,2890.360715,2866.92411,2839.92612,3046.947854,2912.658275,3121.680081,3171.699192,2875.257985,2896.722196,3035.454433,3226.982794,3230.409722,3009.24946
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12478.13122,13812.71818,16735.01323,21417.58295,22712.94336,28247.54967,28810.87301,31430.43382,38349.39576,45845.10983,51515.06413,44369.56135,41371.87681,38893.30323,36382.97346,37552.05564,52158.67774,63077.77457,68441.25161,68583.60405,84303.87843,83721.99142,91670.60401,85397.32656,89378.03979,101866.6041,101212.0026,90833.29746,92999.25345,91283.25659,82365.49236,83724.46591,90506.85951,108656.8026,123523.4932,124197.2754,134048.6219,169966.3069,185785.7259,154775.3808,150737.8925,169016.1961,157520.2194,177673.7454,189432.37,165989.5051,170028.6557,167517.0597,185978.6093,190512.7374,
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.7661383,575.319576,657.4911903,578.9097663,399.6207703,440.6720307,507.5576584,570.9726454,682.5255088,897.4499588,1034.707058,1183.379211,1531.685476,2111.201495,1899.010117,2437.529978,2942.255949,3045.739874,3322.038436,3328.801449,2732.457113,2880.439281,3509.69345,4230.363037,4494.018403,4551.130676
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,131.9931654,133.8477609,138.120004,138.4071657,142.6593399,144.4847301,152.1078972,157.4763093,165.4783754,165.0115988,169.0705601,177.4983312,193.1285826,231.4359587,261.0355901,302.1492277,280.6789305,294.9342463,324.3846534,408.9371863,596.7749793,530.504306,518.1834912,493.0889593,399.3447291,377.8566642,420.0097235,301.7444677,291.2108877,281.8117066,338.9477127,272.5249191,301.9969866,320.5639901,269.5607119,284.8227287,354.7413311,297.1150598,297.2536718,279.9212866,293.6071574,334.4416177,319.2163788,368.7972369,284.4877263,319.5374751,338.7511983,438.6555158,536.351379,467.5398004,471.959197,531.2654985,518.1529543,541.0660586,530.8611206,467.2355537,475.9556084,515.2933093,518.401123,526.2245722,495.4904009
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,268.2966315,273.3560224,282.226235,328.1029601,598.8774616,670.8606604,723.0238044,695.8240429,803.7222438,875.4440986,963.8374667,1064.09463,1205.621336,1328.656047,1431.657896,1569.932617,1737.733635,1926.286035,2011.944337,2154.268226,2234.595861,3039.302776,3049.207981,3476.006273,3941.431136,3640.012132,4809.93374,5574.401981,6614.23618,6636.543871,7076.739821,7291.465967,7265.723399,7928.476443,8499.307148,9033.459724,9209.399665,9577.702376,10276.77339,10626.43335,7455.855728
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,346.2813134,374.7659435,410.7817631,473.6500598,558.8629791,734.4361445,1331.520355,1433.459392,1758.249737,1981.42014,2054.302291,2606.121723,3269.840158,3269.640026,3158.480146,3093.28563,3049.021257,3012.393828,2960.076591,2592.289437,2454.471565,2465.278426,3146.160136,2110.136272,2246.920533,2212.128839,2236.375319,2453.31778,2706.482802,2785.733791,2657.629738,2840.441077,3132.384939,3043.963252,2960.895125,3229.65736,3739.504748,4411.117865,5057.124554,5869.280745,7181.743845,6278.622933,7172.938023,8326.334924,8897.740335,8656.287655,8527.81667,7357.406221,7257.019433,7403.30469,7546.701353,7511.823088,6669.90343
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,378.1534954,409.0455701,469.4761369,494.9702613,534.2736315,565.6334089,606.2111327,650.3117272,689.7949287,738.5584763,826.4773502,981.4589828,1242.090043,1476.313217,1453.670672,1301.324622,1589.27364,2034.988669,3027.375274,3803.030926,2597.982903,2147.719559,2478.210836,2569.239714,1733.912993,1862.886204,2247.981386,2687.914845,3112.268595,3661.947965,4170.623383,5650.026286,5854.418117,3928.223711,4412.116298,5289.167653,5481.181954,6157.193044,7157.8145,7544.568723,7593.137345,7075.369643,7484.486399,8277.671564,9068.294218,9642.680517,10016.57121,8002.972178,9271.398396,10203.4213,10241.72783,10725.18359,10928.91601,9616.645558,8744.515559,9287.849587,9686.514244,9946.033829,8346.702379
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,972.9322837,1047.644764,1196.898025,1234.65704,1144.739245,1392.345568,1493.620755,1603.193323,1588.539507,1660.340633,1704.584427,1849.295317,1996.086538,2152.208547,2382.962699,2194.208578,2194.232256,2229.712447,2267.569122,2272.678016,2389.060707,2515.624045,2457.65454,2431.166018,2471.352046,2537.717206,2646.873996,2704.463554,2662.334015,2846.065542,3046.290071,3181.6247,3246.63025,3185.261354,3199.886846,3490.998389,3672.576783,3793.550983,4073.10983,
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,141.40517,151.9944666,167.7402873,180.9744276,180.0352419,182.7154673,187.2810699,203.2700686,219.1622863,228.9722178,254.7631229,314.7924479,391.5967139,421.2455228,439.8042917,482.2484683,508.3285214,601.5674396,708.4451573,786.1735259,752.4687446,753.1564947,740.5016906,767.0495887,778.5690679,780.6625011,824.8911918,835.954116,935.8588359,935.0610123,915.240922,960.7233832,1029.28817,1136.792707,1222.053899,1276.139793,1221.69955,1179.277941,1270.770459,1268.153003,1276.480729,1417.024735,1665.126496,1962.464345,2306.190677,2825.277068,3350.992145,3232.697918,3878.920426,4528.294188,4777.978851,5003.164883,5129.100928,4811.877098,4790.88586,5208.923451,5465.316026,5548.164668,5272.149232
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.275256,2477.683038,1225.373149,1352.028452,1794.70084,2359.792009,2338.070661,1964.89272,1866.854729,1908.593544,1854.536271,1815.840915,1949.682449,2409.789359,2762.593686,3037.35452,3326.438511,4037.122452,4794.334682,4546.152171,4545.392131,5063.885906,4697.196689,5210.153044,5468.126225,4843.492387,5132.997146,5432.414531,6087.468311,6022.24099,5888.004015
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,48.27992471,59.46751727,57.99175065,60.4756805,65.38456414,79.15741066,90.10013606,84.59767549,128.1509529,142.3780078,156.4059494,178.9908135,229.3458141,248.1890037,212.7202013,180.5134123,171.9996571,160.2280599,177.759939,232.892667,259.3120456,265.4389164,262.9677236,317.3892318,315.4562807,319.8380297,310.1383539,223.0177124,282.3410489,282.6328859,267.1892911,281.8725493,323.28717,270.5429979,307.7058258,336.4171873,393.406773,440.9584495,489.0228209,523.0430083,597.4798388,697.0878685,701.7120403,710.2742494,837.605821,778.6252695,805.0339796,848.279043,751.4728866,780.7235695,830.0215153,894.8047765,879.1227752,858.9158055
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9857.480771,10062.73358,9909.894481,10409.30845,10633.60338,10432.32812,10402.23337,11289.88984,13669.49712,15197.05671,15888.17232,16723.88418,19485.87119,22205.35681,21083.27715,21799.17426,23155.55479,22527.63676,24771.07658,26754.26845,24921.60368,25741.44606,28250.69777,30672.29224,30186.19596,27884.64283
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.4532771,99.74491959,90.53242894,159.9572784,186.5400678,182.3844099,216.0026033,295.6383586,512.5800861,637.5217394,840.0744393,1018.13173,1061.923411,1035.80424,1121.942049,1140.76652,1144.474341,1158.434566,1257.803576,1279.089756,1477.355368,1400.218242
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.275416,1142.886215,1308.858912,1469.834289,1518.843268,1511.650133,1625.215986,1690.824934,1666.677149,1576.046051,1696.736935,1981.139393,2293.141407,2618.367619,3179.519799,3870.830995,3670.95687,4161.671846,4624.841887,5014.187299,4609.466436,4453.932158,3924.979736,3919.466963,3801.05245,3501.870767,3507.507575,3066.225355
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.072633,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6688.4824,7328.932252,6586.721279,7189.295425,7388.147794,6517.163752,7033.604899,7803.411137,8850.094631,8910.651554,7686.092949
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,1332.640563,1435.767097,1495.017389,1121.664763,1137.685618,1465.445436,1485.533781,1533.448708,1670.695211,1172.446287,1072.635835,587.3032317,339.5205869,405.9755499,631.920915,580.9100918,505.5923093,477.3341262,444.9945833,474.2170943,524.0540084,571.594979,646.192471,797.9777263,998.829388,1334.212724,1632.727582,2136.562402,1714.361827,2643.287083,3757.565415,4351.888461,4366.089537,4158.521471,3918.587015,3660.151944,3669.406934,4134.979372,4339.844625,4007.308885
